Date;Ticker;Price;SMA_20;RSI_14;Signal
2025-03-28;MSFT;377,49;386,92;48,74;NEUTRO
2025-03-31;MSFT;374,09;386,26;45,56;NEUTRO
2025-04-01;MSFT;380,86;385,94;49,11;NEUTRO
2025-04-02;MSFT;380,81;385,0;52,97;NEUTRO
2025-04-03;MSFT;371,82;383,82;36,15;NEUTRO
2025-04-04;MSFT;358,59;382,15;29,05;COMPRA
2025-04-07;MSFT;356,62;381,04;30,47;NEUTRO
2025-04-08;MSFT;353,33;379,75;24,29;COMPRA
2025-04-09;MSFT;389,13;380,11;51,83;NEUTRO
2025-04-10;MSFT;380,03;380,24;45,25;NEUTRO
2025-04-11;MSFT;387,1;380,23;47,89;NEUTRO
2025-04-14;MSFT;386,46;380,19;46,6;NEUTRO
2025-04-15;MSFT;384,39;380,3;47,98;NEUTRO
2025-04-16;MSFT;370,32;379,49;42,0;NEUTRO
2025-04-17;MSFT;366,5;378,54;45,02;NEUTRO
2025-04-21;MSFT;357,87;376,94;42,98;NEUTRO
2025-04-22;MSFT;365,55;375,63;43,42;NEUTRO
2025-04-23;MSFT;373,09;374,59;46,88;NEUTRO
2025-04-24;MSFT;385,96;374,46;55,53;NEUTRO
2025-04-25;MSFT;390,49;374,52;63,39;NEUTRO
2025-04-28;MSFT;389,8;375,14;64,08;NEUTRO
2025-04-29;MSFT;392,67;376,07;66,76;NEUTRO
2025-04-30;MSFT;393,89;376,72;52,87;NEUTRO
2025-05-01;MSFT;423,92;378,88;71,16;VENDA
2025-05-02;MSFT;433,77;381,97;71,91;VENDA
2025-05-05;MSFT;434,66;385,78;72,57;VENDA
2025-05-06;MSFT;431,81;389,54;72,05;VENDA
2025-05-07;MSFT;431,85;393,46;82,9;VENDA
2025-05-08;MSFT;436,65;395,84;87,12;VENDA
2025-05-09;MSFT;437,21;398,7;95,9;VENDA
2025-05-12;MSFT;447,7;401,73;96,03;VENDA
2025-05-13;MSFT;447,58;404,78;95,53;VENDA
2025-05-14;MSFT;451,37;408,13;94,97;VENDA
2025-05-15;MSFT;452,39;412,24;94,71;VENDA
2025-05-16;MSFT;453,52;416,59;95,74;VENDA
2025-05-19;MSFT;458,12;421,6;95,84;VENDA
2025-05-20;MSFT;457,42;426,19;94,82;VENDA
2025-05-21;MSFT;451,83;430,13;80,06;VENDA
2025-05-22;MSFT;454,11;433,54;76,17;VENDA
2025-05-23;MSFT;449,44;436,49;67,33;NEUTRO
2025-05-27;MSFT;459,93;439,99;77,96;VENDA
2025-05-28;MSFT;456,61;443,19;73,11;VENDA
2025-05-29;MSFT;457,93;446,39;71,25;VENDA
2025-05-30;MSFT;459,6;448,18;71,87;VENDA
2025-06-02;MSFT;461,21;449,55;65,97;NEUTRO
2025-06-03;MSFT;462,21;450,92;66,94;NEUTRO
2025-06-04;MSFT;463,11;452,49;64,57;NEUTRO
2025-06-05;MSFT;466,91;454,24;66,85;NEUTRO
2025-06-06;MSFT;469,61;455,89;68,02;NEUTRO
2025-06-09;MSFT;471,97;457,63;66,33;NEUTRO
2025-06-10;MSFT;470,15;458,75;64,62;NEUTRO
2025-06-11;MSFT;471,84;459,96;75,25;VENDA
2025-06-12;MSFT;478,08;461,3;77,49;VENDA
2025-06-13;MSFT;474,18;462,39;78,89;VENDA
2025-06-16;MSFT;478,35;463,63;75,23;VENDA
2025-06-17;MSFT;477,26;464,59;80,13;VENDA
2025-06-18;MSFT;479,45;465,69;80,62;VENDA
2025-06-20;MSFT;476,62;466,93;73,44;VENDA
2025-06-23;MSFT;485,2;468,48;77,72;VENDA
2025-06-24;MSFT;489,31;470,48;79,22;VENDA
2025-06-25;MSFT;491,46;472,05;79,76;VENDA
2025-06-26;MSFT;496,63;474,05;80,33;VENDA
2025-06-27;MSFT;495,13;475,91;76,69;VENDA
2025-06-30;MSFT;496,59;477,76;76,25;VENDA
2025-07-01;MSFT;491,24;479,26;70,91;VENDA
2025-07-02;MSFT;490,28;480,67;68,55;NEUTRO
2025-07-03;MSFT;498,02;482,41;69,47;NEUTRO
2025-07-07;MSFT;496,9;483,91;73,46;VENDA
2025-07-08;MSFT;495,8;485,22;69,24;NEUTRO
2025-07-09;MSFT;502,68;486,76;74,85;VENDA
2025-07-10;MSFT;500,66;488,28;70,81;VENDA
2025-07-11;MSFT;502,49;489,82;75,89;VENDA
2025-07-14;MSFT;502,19;491,02;70,38;VENDA
2025-07-15;MSFT;504,99;492,56;69,42;NEUTRO
2025-07-16;MSFT;504,79;493,88;67,34;NEUTRO
2025-07-17;MSFT;510,86;495,56;68,09;NEUTRO
2025-07-18;MSFT;509,21;497,05;67,83;NEUTRO
2025-07-21;MSFT;509,22;498,68;66,61;NEUTRO
2025-07-22;MSFT;504,44;499,64;67,62;NEUTRO
2025-07-23;MSFT;505,04;500,43;69,89;NEUTRO
2025-07-24;MSFT;510,04;501,36;67,49;NEUTRO
2025-07-25;MSFT;512,87;502,17;72,14;VENDA
2025-07-28;MSFT;511,66;503,0;71,92;VENDA
2025-07-29;MSFT;511,73;503,76;65,41;NEUTRO
2025-07-30;MSFT;512,4;504,81;70,95;VENDA
2025-07-31;MSFT;532,62;506,93;82,46;VENDA
2025-08-01;MSFT;523,25;508,19;68,98;NEUTRO
2025-08-04;MSFT;534,76;510,08;73,19;VENDA
2025-08-05;MSFT;526,88;511,64;65,37;NEUTRO
2025-08-06;MSFT;524,08;512,71;59,64;NEUTRO
2025-08-07;MSFT;519,99;513,68;57,59;NEUTRO
2025-08-08;MSFT;521,18;514,61;58,28;NEUTRO
2025-08-11;MSFT;520,91;515,55;62,16;NEUTRO
2025-08-12;MSFT;528,37;516,71;65,64;NEUTRO
2025-08-13;MSFT;519,73;517,46;56,19;NEUTRO
2025-08-14;MSFT;521,62;518,0;55,66;NEUTRO
2025-08-15;MSFT;519,32;518,51;54,89;NEUTRO
2025-08-18;MSFT;516,25;518,86;52,78;NEUTRO
2025-08-19;MSFT;508,93;519,08;48,03;NEUTRO
2025-08-20;MSFT;504,89;519,07;30,7;NEUTRO
2025-08-21;MSFT;504,24;518,78;34,94;NEUTRO
2025-08-22;MSFT;507,23;518,5;24,78;COMPRA
2025-08-25;MSFT;504,26;518,13;27,23;COMPRA
2025-08-26;MSFT;502,04;517,65;27,56;COMPRA
2025-08-27;MSFT;506,74;517,36;36,67;NEUTRO
2025-08-28;MSFT;509,64;516,22;38,78;NEUTRO
2025-08-29;MSFT;506,69;515,39;36,86;NEUTRO
2025-09-02;MSFT;505,12;513,91;25,89;COMPRA
2025-09-03;MSFT;505,35;512,83;31,93;NEUTRO
2025-09-04;MSFT;507,97;512,02;33,16;NEUTRO
2025-09-05;MSFT;495,0;510,77;26,25;COMPRA
2025-09-08;MSFT;498,2;509,62;32,42;NEUTRO
2025-09-09;MSFT;498,41;508,5;38,1;NEUTRO
2025-09-10;MSFT;500,37;507,1;44,64;NEUTRO
2025-09-11;MSFT;501,01;506,16;46,17;NEUTRO
2025-09-12;MSFT;509,9;505,58;52,78;NEUTRO
2025-09-15;MSFT;515,36;505,38;60,99;NEUTRO
2025-09-16;MSFT;509,04;505,02;56,41;NEUTRO
2025-09-17;MSFT;510,02;505,07;53,22;NEUTRO
2025-09-18;MSFT;508,45;505,25;48,8;NEUTRO
2025-09-19;MSFT;517,93;505,94;60,02;NEUTRO
2025-09-22;MSFT;514,45;506,3;58,04;NEUTRO
2024-09-23;NVDA;116,23;;;NEUTRO
2024-09-24;NVDA;120,84;;;NEUTRO
2024-09-25;NVDA;123,47;;;NEUTRO
2024-09-26;NVDA;124,0;;;NEUTRO
2024-09-27;NVDA;121,37;;;NEUTRO
2024-09-30;NVDA;121,41;;;NEUTRO
2024-10-01;NVDA;116,97;;;NEUTRO
2024-10-02;NVDA;118,82;;;NEUTRO
2024-10-03;NVDA;122,81;;;NEUTRO
2024-10-04;NVDA;124,88;;;NEUTRO
2024-10-07;NVDA;127,68;;;NEUTRO
2024-10-08;NVDA;132,85;;;NEUTRO
2024-10-09;NVDA;132,61;;;NEUTRO
2024-10-10;NVDA;134,77;;;NEUTRO
2024-10-11;NVDA;134,76;;77,93;VENDA
2024-10-14;NVDA;138,03;;77,0;VENDA
2024-10-15;NVDA;131,56;;61,34;NEUTRO
2024-10-16;NVDA;135,68;;64,88;NEUTRO
2024-10-17;NVDA;136,89;;70,51;VENDA
2024-10-18;NVDA;137,96;127,68;71,29;VENDA
2024-10-21;NVDA;143,67;129,05;83,26;VENDA
2024-10-22;NVDA;143,55;130,19;82,19;VENDA
2024-10-23;NVDA;139,52;130,99;71,73;VENDA
2024-10-24;NVDA;140,37;131,81;70,8;VENDA
2024-10-25;NVDA;141,5;132,81;69,43;NEUTRO
2024-10-28;NVDA;140,48;133,77;62,15;NEUTRO
2024-10-29;NVDA;141,21;134,98;63,48;NEUTRO
2024-10-30;NVDA;139,3;136,0;57,16;NEUTRO
2024-10-31;NVDA;132,72;136,5;47,33;NEUTRO
2024-11-01;NVDA;135,36;137,02;46,45;NEUTRO
2024-11-04;NVDA;136,01;137,44;57,0;NEUTRO
2024-11-05;NVDA;139,87;137,79;56,65;NEUTRO
2024-11-06;NVDA;145,57;138,44;62,06;NEUTRO
2024-11-07;NVDA;148,84;139,14;64,24;NEUTRO
2024-11-08;NVDA;147,59;139,78;55,81;NEUTRO
2024-11-11;NVDA;145,22;140,14;52,32;NEUTRO
2024-11-12;NVDA;148,25;140,98;62,47;NEUTRO
2024-11-13;NVDA;146,23;141,51;58,1;NEUTRO
2024-11-14;NVDA;146,72;142,0;57,35;NEUTRO
2024-11-15;NVDA;141,94;142,2;51,86;NEUTRO
2024-11-18;NVDA;140,11;142,02;48,64;NEUTRO
2024-11-19;NVDA;146,97;142,19;58,46;NEUTRO
2024-11-20;NVDA;145,85;142,51;66,47;NEUTRO
2024-11-21;NVDA;146,63;142,82;64,83;NEUTRO
2024-11-22;NVDA;141,91;142,84;57,01;NEUTRO
2024-11-25;NVDA;135,98;142,61;45,59;NEUTRO
2024-11-26;NVDA;136,88;142,4;38,96;NEUTRO
2024-11-27;NVDA;135,3;142,2;32,02;NEUTRO
2024-11-29;NVDA;138,21;142,47;38,07;NEUTRO
2024-12-02;NVDA;138,59;142,63;41,12;NEUTRO
2024-12-03;NVDA;140,22;142,84;38,83;NEUTRO
2024-12-04;NVDA;145,1;143,11;48,54;NEUTRO
2024-12-05;NVDA;145,03;143,08;47,8;NEUTRO
2024-12-06;NVDA;142,41;142,76;50,65;NEUTRO
2024-12-09;NVDA;138,78;142,32;48,25;NEUTRO
2024-12-10;NVDA;135,04;141,81;32,9;NEUTRO
2024-12-11;NVDA;139,28;141,36;41,36;NEUTRO
2024-12-12;NVDA;137,31;140,91;38,11;NEUTRO
2024-12-13;NVDA;134,22;140,29;39,77;NEUTRO
2024-12-16;NVDA;131,97;139,79;44,08;NEUTRO
2024-12-17;NVDA;130,36;139,3;40,58;NEUTRO
2024-12-18;NVDA;128,88;138,4;40,7;NEUTRO
2024-12-19;NVDA;130,65;137,64;38,67;NEUTRO
2024-12-20;NVDA;134,67;137,04;44,7;NEUTRO
2024-12-23;NVDA;139,64;136,93;49,28;NEUTRO
2024-12-24;NVDA;140,19;137,14;43,18;NEUTRO
2024-12-26;NVDA;139,9;137,29;42,92;NEUTRO
2024-12-27;NVDA;136,98;137,37;42,57;NEUTRO
2024-12-30;NVDA;137,46;137,33;48,02;NEUTRO
2024-12-31;NVDA;134,26;137,12;48,81;NEUTRO
2025-01-02;NVDA;138,28;137,02;48,47;NEUTRO
2025-01-03;NVDA;144,44;136,99;59,68;NEUTRO
2025-01-06;NVDA;149,4;137,21;69,62;NEUTRO
2025-01-07;NVDA;140,11;137,09;58,9;NEUTRO
2025-01-08;NVDA;140,08;137,16;61,01;NEUTRO
2025-01-10;NVDA;135,88;137,2;57,47;NEUTRO
2025-01-13;NVDA;133,2;136,89;52,67;NEUTRO
2025-01-14;NVDA;131,73;136,61;46,75;NEUTRO
2025-01-15;NVDA;136,21;136,71;46,17;NEUTRO
2025-01-16;NVDA;133,54;136,79;42,9;NEUTRO
2025-01-17;NVDA;137,68;137,16;47,81;NEUTRO
2025-01-21;NVDA;140,8;137,76;53,75;NEUTRO
2025-01-22;NVDA;147,04;138,57;58,45;NEUTRO
2025-01-23;NVDA;147,19;139,2;62,06;NEUTRO
2025-01-24;NVDA;142,59;139,35;53,98;NEUTRO
2025-01-27;NVDA;118,39;138,26;31,97;NEUTRO
2025-01-28;NVDA;128,96;137,71;36,87;NEUTRO
2025-01-29;NVDA;123,67;137,05;38,87;NEUTRO
2025-01-30;NVDA;124,62;136,4;39,66;NEUTRO
2025-01-31;NVDA;120,04;135,69;39,46;NEUTRO
2025-02-03;NVDA;116,63;134,61;39,08;NEUTRO
2025-02-04;NVDA;118,62;133,32;41,42;NEUTRO
2025-02-05;NVDA;124,8;132,09;42,69;NEUTRO
2025-02-06;NVDA;128,65;131,52;46,92;NEUTRO
2025-02-07;NVDA;129,81;131,0;44,84;NEUTRO
2025-02-10;NVDA;133,54;130,89;45,28;NEUTRO
2025-02-11;NVDA;132,77;130,86;40,01;NEUTRO
2025-02-12;NVDA;131,11;130,83;38,98;NEUTRO
2025-02-13;NVDA;135,26;130,79;44,94;NEUTRO
2025-02-14;NVDA;138,82;131,05;69,7;NEUTRO
2025-02-18;NVDA;139,37;131,13;62,44;NEUTRO
2025-02-19;NVDA;139,2;131,05;71,15;VENDA
2025-02-20;NVDA;140,08;130,71;71,1;VENDA
2025-02-21;NVDA;134,4;130,07;69,02;NEUTRO
2025-02-24;NVDA;130,25;129,45;67,7;NEUTRO
2025-02-25;NVDA;126,6;129,86;59,94;NEUTRO
2025-02-26;NVDA;131,25;129,97;58,35;NEUTRO
2025-02-27;NVDA;120,12;129,8;40,71;NEUTRO
2025-02-28;NVDA;124,89;129,81;45,03;NEUTRO
2025-03-03;NVDA;114,04;129,51;32,78;NEUTRO
2025-03-04;NVDA;115,96;129,48;35,45;NEUTRO
2025-03-05;NVDA;117,27;129,41;37,95;NEUTRO
2025-03-06;NVDA;110,55;128,7;29,4;COMPRA
2025-03-07;NVDA;112,67;127,9;27,67;COMPRA
2025-03-10;NVDA;106,96;126,76;24,56;COMPRA
2025-03-11;NVDA;108,74;125,52;26,68;COMPRA
2025-03-12;NVDA;115,73;124,66;32,96;NEUTRO
2025-03-13;NVDA;115,57;123,89;35,72;NEUTRO
2025-03-14;NVDA;121,65;123,21;43,66;NEUTRO
2025-03-17;NVDA;119,51;122,24;44,66;NEUTRO
2025-03-18;NVDA;115,42;121,04;37,97;NEUTRO
2025-03-19;NVDA;117,51;119,96;47,7;NEUTRO
2025-03-20;NVDA;118,52;118,88;43,99;NEUTRO
2025-03-21;NVDA;117,69;118,04;54,25;NEUTRO
2025-03-24;NVDA;121,39;117,6;56,07;NEUTRO
2025-03-25;NVDA;120,67;117,31;53,85;NEUTRO
2025-03-26;NVDA;113,75;116,43;53,61;NEUTRO
2025-03-27;NVDA;111,42;116,0;48,6;NEUTRO
2025-03-28;NVDA;109,66;115,23;53,33;NEUTRO
2025-03-31;NVDA;108,37;114,95;49,54;NEUTRO
2025-04-01;NVDA;110,14;114,66;41,99;NEUTRO
2025-04-02;NVDA;110,41;114,32;42,63;NEUTRO
2025-04-03;NVDA;101,79;113,88;23,55;COMPRA
2025-04-04;NVDA;94,3;112,96;20,61;COMPRA
2025-04-07;NVDA;97,63;112,49;28,89;COMPRA
2025-04-08;NVDA;96,29;111,87;24,36;COMPRA
2025-04-09;NVDA;114,32;111,8;46,4;NEUTRO
2025-04-10;NVDA;107,56;111,4;42,13;NEUTRO
2025-04-11;NVDA;110,92;110,86;41,82;NEUTRO
2025-04-14;NVDA;110,7;110,42;42,15;NEUTRO
2025-04-15;NVDA;112,19;110,26;48,66;NEUTRO
2025-04-16;NVDA;104,48;109,61;44,53;NEUTRO
2025-04-17;NVDA;101,48;108,76;43,68;NEUTRO
2025-04-21;NVDA;96,9;107,72;41,56;NEUTRO
2025-04-22;NVDA;98,88;106,59;41,74;NEUTRO
2025-04-23;NVDA;102,7;105,69;44,63;NEUTRO
2025-04-24;NVDA;106,42;105,33;53,46;NEUTRO
2025-04-25;NVDA;111,0;105,31;63,06;NEUTRO
2025-04-28;NVDA;108,72;105,26;58,82;NEUTRO
2025-04-29;NVDA;109,01;105,29;60,29;NEUTRO
2025-04-30;NVDA;108,91;105,23;43,84;NEUTRO
2025-05-01;NVDA;111,6;105,29;55,07;NEUTRO
2025-05-02;NVDA;114,49;105,92;54,54;NEUTRO
2025-05-05;NVDA;113,81;106,9;53,91;NEUTRO
2025-05-06;NVDA;113,53;107,7;51,74;NEUTRO
2025-05-07;NVDA;117,05;108,73;68,27;NEUTRO
2025-05-08;NVDA;117,36;108,89;75,03;VENDA
2025-05-09;NVDA;116,64;109,34;85,43;VENDA
2025-05-12;NVDA;122,98;109,94;87,4;VENDA
2025-05-13;NVDA;129,91;110,9;88,51;VENDA
2025-05-14;NVDA;135,32;112,06;89,03;VENDA
2025-05-15;NVDA;134,81;113,58;86,13;VENDA
2025-05-16;NVDA;135,38;115,27;92,67;VENDA
2025-05-19;NVDA;135,55;117,2;92,64;VENDA
2025-05-20;NVDA;134,36;118,98;89,51;VENDA
2025-05-21;NVDA;131,78;120,43;81,43;VENDA
2025-05-22;NVDA;132,81;121,75;80,29;VENDA
2025-05-23;NVDA;131,27;122,76;78,07;VENDA
2025-05-27;NVDA;135,48;124,1;81,33;VENDA
2025-05-28;NVDA;134,79;125,39;77,55;VENDA
2025-05-29;NVDA;139,17;126,9;80,07;VENDA
2025-05-30;NVDA;135,11;128,08;73,31;VENDA
2025-06-02;NVDA;137,36;129,22;70,24;VENDA
2025-06-03;NVDA;141,2;130,59;67,41;NEUTRO
2025-06-04;NVDA;141,9;132,01;61,87;NEUTRO
2025-06-05;NVDA;139,97;133,16;58,85;NEUTRO
2025-06-06;NVDA;141,7;134,37;60,43;NEUTRO
2025-06-09;NVDA;142,61;135,67;61,37;NEUTRO
2025-06-10;NVDA;143,94;136,72;65,36;NEUTRO
2025-06-11;NVDA;142,82;137,37;68,57;NEUTRO
2025-06-12;NVDA;144,99;137,85;69,73;NEUTRO
2025-06-13;NVDA;141,96;138,21;66,52;NEUTRO
2025-06-16;NVDA;144,68;138,67;64,91;NEUTRO
2025-06-17;NVDA;144,11;139,1;65,16;NEUTRO
2025-06-18;NVDA;145,47;139,66;61,36;NEUTRO
2025-06-20;NVDA;143,84;140,26;67,26;NEUTRO
2025-06-23;NVDA;144,16;140,83;64,55;NEUTRO
2025-06-24;NVDA;147,89;141,66;64,39;NEUTRO
2025-06-25;NVDA;154,3;142,6;71,41;VENDA
2025-06-26;NVDA;155,01;143,61;77,11;VENDA
2025-06-27;NVDA;157,74;144,54;77,91;VENDA
2025-06-30;NVDA;157,98;145,68;77,38;VENDA
2025-07-01;NVDA;153,29;146,48;64,87;NEUTRO
2025-07-02;NVDA;157,24;147,28;71,04;VENDA
2025-07-03;NVDA;159,33;148,15;70,98;VENDA
2025-07-07;NVDA;158,23;149,06;75,22;VENDA
2025-07-08;NVDA;159,99;149,98;74,46;VENDA
2025-07-09;NVDA;162,87;150,99;77,92;VENDA
2025-07-10;NVDA;164,09;152,0;77,82;VENDA
2025-07-11;NVDA;164,91;153,1;82,27;VENDA
2025-07-14;NVDA;164,06;154,06;79,99;VENDA
2025-07-15;NVDA;170,69;155,49;81,6;VENDA
2025-07-16;NVDA;171,36;156,83;78,11;VENDA
2025-07-17;NVDA;172,99;158,27;78,76;VENDA
2025-07-18;NVDA;172,4;159,62;75,17;VENDA
2025-07-21;NVDA;171,37;161,0;72,38;VENDA
2025-07-22;NVDA;167,02;162,14;73,22;VENDA
2025-07-23;NVDA;170,77;163,28;73,03;VENDA
2025-07-24;NVDA;173,73;164,25;73,81;VENDA
2025-07-25;NVDA;173,49;165,18;75,97;VENDA
2025-07-28;NVDA;176,74;166,13;77,13;VENDA
2025-07-29;NVDA;175,5;167,0;71,6;VENDA
2025-07-30;NVDA;179,26;168,3;73,87;VENDA
2025-07-31;NVDA;177,86;169,33;70,02;VENDA
2025-08-01;NVDA;173,71;170,05;63,53;NEUTRO
2025-08-04;NVDA;179,99;171,14;63,17;NEUTRO
2025-08-05;NVDA;178,25;172,05;59,47;NEUTRO
2025-08-06;NVDA;179,41;172,88;58,94;NEUTRO
2025-08-07;NVDA;180,76;173,71;61,4;NEUTRO
2025-08-08;NVDA;182,69;174,6;65,07;NEUTRO
2025-08-11;NVDA;182,05;175,5;72,2;VENDA
2025-08-12;NVDA;183,15;176,13;69,84;NEUTRO
2025-08-13;NVDA;181,58;176,64;63,17;NEUTRO
2025-08-14;NVDA;182,01;177,09;64,2;NEUTRO
2025-08-15;NVDA;180,44;177,49;56,53;NEUTRO
2025-08-18;NVDA;182,0;178,02;61,35;NEUTRO
2025-08-19;NVDA;175,63;178,45;44,19;NEUTRO
2025-08-20;NVDA;175,39;178,68;45,9;NEUTRO
2025-08-21;NVDA;174,97;178,74;52,39;NEUTRO
2025-08-22;NVDA;177,98;178,97;45,65;NEUTRO
2025-08-25;NVDA;179,8;179,12;53,34;NEUTRO
2025-08-26;NVDA;181,76;179,43;54,9;NEUTRO
2025-08-27;NVDA;181,59;179,55;51,82;NEUTRO
2025-08-28;NVDA;180,16;179,67;44,32;NEUTRO
2025-08-29;NVDA;174,17;179,69;35,75;NEUTRO
2025-09-02;NVDA;170,77;179,23;29,33;COMPRA
2025-09-03;NVDA;170,61;178,85;30,77;NEUTRO
2025-09-04;NVDA;171,65;178,46;32,22;NEUTRO
2025-09-05;NVDA;167,01;177,77;29,15;COMPRA
2025-09-08;NVDA;168,3;177,05;28,55;COMPRA
2025-09-09;NVDA;170,75;176,49;41,29;NEUTRO
2025-09-10;NVDA;177,32;176,19;52,81;NEUTRO
2025-09-11;NVDA;177,17;175,97;53,23;NEUTRO
2025-09-12;NVDA;177,82;175,76;49,75;NEUTRO
2025-09-15;NVDA;177,75;175,63;46,58;NEUTRO
2025-09-16;NVDA;174,88;175,27;38,86;NEUTRO
2025-09-17;NVDA;170,29;175,01;33,99;NEUTRO
2025-09-18;NVDA;176,24;175,05;45,08;NEUTRO
2025-09-19;NVDA;176,67;175,13;53,65;NEUTRO
2025-09-22;NVDA;183,61;175,42;66,98;NEUTRO
2024-09-23;TSLA;250,0;;;NEUTRO
2024-09-24;TSLA;254,27;;;NEUTRO
2024-09-25;TSLA;257,02;;;NEUTRO
2024-09-26;TSLA;254,22;;;NEUTRO
2024-09-27;TSLA;260,46;;;NEUTRO
2024-09-30;TSLA;261,63;;;NEUTRO
2024-10-01;TSLA;258,02;;;NEUTRO
2024-10-02;TSLA;249,02;;;NEUTRO
2024-10-03;TSLA;240,66;;;NEUTRO
2024-10-04;TSLA;250,08;;;NEUTRO
2024-10-07;TSLA;240,83;;;NEUTRO
2024-10-08;TSLA;244,5;;;NEUTRO
2024-10-09;TSLA;241,05;;;NEUTRO
2024-10-10;TSLA;238,77;;;NEUTRO
2024-10-11;TSLA;217,8;;31,55;NEUTRO
2024-10-14;TSLA;219,16;;29,18;COMPRA
2024-10-15;TSLA;219,57;;27,16;COMPRA
2024-10-16;TSLA;221,33;;29,68;COMPRA
2024-10-17;TSLA;220,89;;23,67;COMPRA
2024-10-18;TSLA;220,7;241,0;22,41;COMPRA
2024-10-21;TSLA;218,85;239,44;22,95;COMPRA
2024-10-22;TSLA;217,97;237,63;25,85;COMPRA
2024-10-23;TSLA;213,65;235,46;27,59;COMPRA
2024-10-24;TSLA;260,48;235,77;55,32;NEUTRO
2024-10-25;TSLA;269,19;236,21;64,6;NEUTRO
2024-10-28;TSLA;262,51;236,25;58,99;NEUTRO
2024-10-29;TSLA;259,52;236,33;59,27;NEUTRO
2024-10-30;TSLA;257,55;236,75;59,45;NEUTRO
2024-10-31;TSLA;249,85;237,21;68,61;NEUTRO
2024-11-01;TSLA;248,98;237,16;67,42;NEUTRO
2024-11-04;TSLA;242,84;237,26;62,74;NEUTRO
2024-11-05;TSLA;251,44;237,6;65,34;NEUTRO
2024-11-06;TSLA;288,53;239,98;75,09;VENDA
2024-11-07;TSLA;296,91;242,89;76,64;VENDA
2024-11-08;TSLA;321,22;248,06;80,93;VENDA
2024-11-11;TSLA;350,0;254,6;84,14;VENDA
2024-11-12;TSLA;328,49;260,04;77,27;VENDA
2024-11-13;TSLA;330,24;265,49;71,08;VENDA
2024-11-14;TSLA;311,18;270,0;61,94;NEUTRO
2024-11-15;TSLA;320,72;275,01;66,29;NEUTRO
2024-11-18;TSLA;338,74;281,0;70,45;VENDA
2024-11-19;TSLA;346,0;287,4;72,22;VENDA
2024-11-20;TSLA;342,03;293,82;73,6;VENDA
2024-11-21;TSLA;339,64;297,78;73,03;VENDA
2024-11-22;TSLA;352,56;301,95;76,95;VENDA
2024-11-25;TSLA;338,59;305,75;70,85;VENDA
2024-11-26;TSLA;338,23;309,69;64,43;NEUTRO
2024-11-27;TSLA;332,89;313,45;60,63;NEUTRO
2024-11-29;TSLA;345,16;318,22;57,62;NEUTRO
2024-12-02;TSLA;357,09;323,62;52,53;NEUTRO
2024-12-03;TSLA;351,42;329,05;59,21;NEUTRO
2024-12-04;TSLA;357,93;334,38;60,72;NEUTRO
2024-12-05;TSLA;369,49;338,43;73,95;VENDA
2024-12-06;TSLA;389,22;343,04;75,97;VENDA
2024-12-09;TSLA;389,79;346,47;72,3;VENDA
2024-12-10;TSLA;400,99;349,02;73,22;VENDA
2024-12-11;TSLA;424,77;353,83;79,93;VENDA
2024-12-12;TSLA;418,1;358,23;77,53;VENDA
2024-12-13;TSLA;436,23;364,48;78,33;VENDA
2024-12-16;TSLA;463,02;371,59;88,76;VENDA
2024-12-17;TSLA;479,86;378,65;90,01;VENDA
2024-12-18;TSLA;440,13;383,36;75,37;VENDA
2024-12-19;TSLA;436,17;388,06;72,41;VENDA
2024-12-20;TSLA;421,06;392,14;65,51;NEUTRO
2024-12-23;TSLA;430,6;396,04;68,84;NEUTRO
2024-12-24;TSLA;462,28;402,22;72,17;VENDA
2024-12-26;TSLA;454,13;408,02;68,25;NEUTRO
2024-12-27;TSLA;431,66;412,96;59,04;NEUTRO
2024-12-30;TSLA;417,41;416,57;55,56;NEUTRO
2024-12-31;TSLA;403,84;418,9;50,57;NEUTRO
2025-01-02;TSLA;379,28;420,3;40,95;NEUTRO
2025-01-03;TSLA;410,44;422,92;48,61;NEUTRO
2025-01-06;TSLA;411,05;425,0;45,13;NEUTRO
2025-01-07;TSLA;394,36;425,26;36,18;NEUTRO
2025-01-08;TSLA;394,94;425,52;31,7;NEUTRO
2025-01-10;TSLA;394,74;425,2;38,21;NEUTRO
2025-01-13;TSLA;403,31;424,13;41,67;NEUTRO
2025-01-14;TSLA;396,36;423,04;43,46;NEUTRO
2025-01-15;TSLA;428,22;422,64;49,44;NEUTRO
2025-01-16;TSLA;413,82;420,18;37,51;NEUTRO
2025-01-17;TSLA;426,5;417,52;43,04;NEUTRO
2025-01-21;TSLA;424,07;416,71;47,87;NEUTRO
2025-01-22;TSLA;415,11;415,66;49,34;NEUTRO
2025-01-23;TSLA;412,38;415,22;52,63;NEUTRO
2025-01-24;TSLA;406,58;414,02;59,5;NEUTRO
2025-01-27;TSLA;397,15;410,77;44,55;NEUTRO
2025-01-28;TSLA;398,09;407,97;44,7;NEUTRO
2025-01-29;TSLA;389,1;405,84;47,7;NEUTRO
2025-01-30;TSLA;400,28;404,98;52,13;NEUTRO
2025-01-31;TSLA;404,6;405,02;53,81;NEUTRO
2025-02-03;TSLA;383,68;405,24;43,07;NEUTRO
2025-02-04;TSLA;392,21;404,33;48,55;NEUTRO
2025-02-05;TSLA;378,17;402,68;30,04;NEUTRO
